"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Gamochaeta pensylvanica (Willd.) Cabrera","species","Plantae","alien","null","present","Eswatini","SWZ","Gamochaeta pensylvanica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Syzygium paniculatum Gaertn.","species","Plantae","alien","null","present","Eswatini","SWZ","Syzygium paniculatum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]"
"Poa annua L.","species","Plantae","alien","null","present","Eswatini","SWZ","Poa annua","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Eragrostis barrelieri Daveau","species","Plantae","alien","null","present","Eswatini","SWZ","Eragrostis barrelieri","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Colocasia esculenta (L.) Schott","species","Plantae","alien","null","present","Eswatini","SWZ","Colocasia esculenta","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]"
"Phytolacca dioica L.","species","Plantae","alien","null","present","Eswatini","SWZ","Phytolacca dioica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Phytolaccaceae","[""terrestrial""]"
"Canna indica L.","species","Plantae","alien","null","present","Eswatini","SWZ","Canna indica","Plantae","Tracheophyta","Liliopsida","Zingiberales","Cannaceae","[""terrestrial""]"
"Bryophyllum delagoense (Eckl. & Zeyh.) Schinz","species","Plantae","alien","null","present","Eswatini","SWZ","Kalanchoe delagoensis","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]"
"Pennisetum clandestinum Hochst. ex Chiov.","species","Plantae","alien","null","present","Eswatini","SWZ","Cenchrus clandestinus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cotoneaster pannosus Franch.","species","Plantae","alien","null","present","Eswatini","SWZ","Cotoneaster pannosus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Micropterus punctulatus (Rafinesque, 1819)","species","Animalia","alien","null","present","Eswatini","SWZ","Micropterus punctulatus","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","[""freshwater""]"
"Eragrostis pilosa P.Beauv.","species","Plantae","alien","null","present","Eswatini","SWZ","Eragrostis pilosa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Passiflora subpeltata Ortega","species","Plantae","alien","null","present","Eswatini","SWZ","Passiflora subpeltata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]"
"Salvia tiliifolia Vahl","species","Plantae","alien","null","present","Eswatini","SWZ","Salvia tiliifolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Cotoneaster franchetii Bois","species","Plantae","alien","null","present","Eswatini","SWZ","Cotoneaster franchetii","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Ipomoea indica (Burm.) Merr.","species","Plantae","alien","null","present","Eswatini","SWZ","Ipomoea indica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
