"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Lobularia maritima (L.) Desv.","species","Plantae","alien","null","present","Rwanda","RWA","Lobularia maritima","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Caesalpinia decapetala (Roth) Alston","species","Plantae","alien","invasive","present","Rwanda","RWA","Caesalpinia decapetala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Euphorbia milii Des Moul.","species","Plantae","alien","null","present","Rwanda","RWA","Euphorbia milii","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Limonium sinuatum Mill.","species","Plantae","alien","null","present","Rwanda","RWA","Limonium sinuatum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","[""terrestrial""]",
"Hylocereus undatus (Haw.) Britton & Rose","species","Plantae","alien","null","present","Rwanda","RWA","Hylocereus undatus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Duranta erecta L.","species","Plantae","alien","null","present","Rwanda","RWA","Duranta erecta","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Solanum quitoense Lam.","species","Plantae","alien","null","present","Rwanda","RWA","Solanum quitoense","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Mimosa pigra L.","species","Plantae","alien","invasive","present","Rwanda","RWA","Mimosa pigra","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Tropaeolum majus L.","species","Plantae","alien","null","present","Rwanda","RWA","Tropaeolum majus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Tropaeolaceae","[""terrestrial""]",
"Columba livia Gmelin, 1789","species","Animalia","alien","null","present","Rwanda","RWA","Columba livia","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]",
