"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Clerodendrum splendens G.Don","species","Plantae","alien","null","present","Burundi","BDI","Clerodendrum splendens","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Dioscorea alata L.","species","Plantae","alien","null","present","Burundi","BDI","Dioscorea alata","Plantae","Tracheophyta","Liliopsida","Dioscoreales","Dioscoreaceae","[""terrestrial""]"
"Crotalaria retusa var. retusa","variety","Plantae","alien","null","present","Burundi","BDI","Crotalaria retusa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Ipomoea hederifolia L.","species","Plantae","alien","null","present","Burundi","BDI","Ipomoea hederifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Cyperus sphacelatus Rottb.","species","Plantae","alien","null","present","Burundi","BDI","Cyperus sphacelatus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Calliandra houstoniana var. calothyrsus (Meisn.) Barneby","variety","Plantae","alien","null","present","Burundi","BDI","Calliandra houstoniana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Caesalpinia decapetala (Roth) Alston","species","Plantae","alien","null","present","Burundi","BDI","Caesalpinia decapetala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Vernonia cinerea (L.) Less.","species","Plantae","alien","null","present","Burundi","BDI","Cyanthillium cinereum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Acacia saligna (Labill.) H.L.Wendl.","species","Plantae","alien","null","present","Burundi","BDI","Acacia saligna","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Gomphocarpus physocarpus E.Mey.","species","Plantae","alien","null","present","Burundi","BDI","Gomphocarpus physocarpus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
